angle,mean_distance,variance_distance,count_distance,max_distance,min_distance,precision
2.809980073943734,1.426458091182783,0.0377528374204252,1026,3.7190001010894775,0.8859999775886536,1.416500061750412
2.827433366328478,1.4191127424146615,0.013920628072387711,1020,3.5280001163482666,0.8949999809265137,1.3165000677108765
2.844886658713221,1.416083170826421,0.016015274420048922,1022,3.5209999084472656,0.8960000276565552,1.3124999403953552
2.862339951097965,1.407842468025633,0.011537773999345,1022,3.414999961853028,1.0230000019073486,1.1959999799728396
2.879793243482709,1.4011929485870271,0.003867510820363434,1021,2.476999998092652,1.0549999475479126,0.7110000252723696
2.8972465358674526,1.3986830712538065,0.002425107276346881,1016,2.1619999408721924,1.0720000267028809,0.5449999570846558
2.9146998282521963,1.3978397271860548,0.0029496110988701386,1017,2.1670000553131104,1.3600000143051147,0.4035000205039978
2.93215312063694,1.388022685074477,0.001576983632860871,1014,1.9739999771118164,1.3359999656677246,0.3190000057220459
2.949606413021684,1.193292171840208,0.04210427346394787,332,1.9229999780654907,0.6980000138282776,0.6124999821186066
2.9670597054064274,0.9969333370526632,0.012848067448735071,15,1.2139999866485596,0.7379999756813049,0.23800000548362732
2.984512997791171,1.275354998509089,0.0026233746487079376,600,1.4709999561309814,1.0549999475479126,0.20800000429153442
3.0019662901759148,1.3643392692333867,0.0010118044447225516,1011,1.8550000190734863,1.218000054359436,0.31849998235702515
3.0194195825606585,1.3698904235412432,0.0016636490842717661,1013,1.9129999876022337,1.3270000219345093,0.2929999828338622
3.036872874945402,1.3744347311065583,0.002527370608175904,835,1.9529999494552608,1.0140000581741333,0.46949994564056374
3.054326167330146,0.36060273209687443,0.7286827449056531,1757,4.197999954223633,0.1089999973773956,2.0444999784231186
3.071779459714889,0.31737999927840727,0.5816169705789871,1900,4.199999809265137,0.1150000020861625,2.042499903589487
3.089232752099633,0.16090225422740875,2.240377389524228e-06,133,0.163000002503395,0.1519999951124191,0.005500003695487948
3.106686044484377,0.16833333174387613,3.333346843732941e-07,3,0.1689999997615814,0.1679999977350235,0.0005000010132789473
3.1241393368691206,0.17085231085949115,1.3940775721370007e-06,1862,0.1770000010728836,0.1679999977350235,0.004500001668930054
3.1415926292538643,0.21738615806925377,3.025923217752647e-05,1994,0.238999992609024,0.1899999976158142,0.02449999749660489
3.159045921638608,0.8536000043153763,0.06441093438562838,10,1.222000002861023,0.2569999992847442,0.48250000178813934
3.176499214023352,0.7568847929827079,0.7116372252668326,217,4.190999984741211,0.3880000114440918,1.9014999866485596
3.193952506408096,1.061631572873969,0.022463577610097395,19,1.5329999923706057,0.9039999842643738,0.31450000405311596
3.211405798792839,2.7147578992341694,2.1446924121877395,95,4.195000171661377,0.8330000042915344,1.6810000836849213
3.2288590911775827,1.4176923036575317,0.5895365060264446,52,4.192999839782715,0.8450000286102295,1.6739999055862427
3.2463123835623264,1.5115522448696308,0.9225317406700797,67,4.186999797821045,0.8450000286102295,1.6709998846054077
3.26376567594707,1.3304516115496237,0.5193259978089407,62,4.175000190734863,0.7429999709129333,1.716000109910965
3.281218968331814,1.3014999960477536,0.28028446824417114,52,4.068999767303467,0.7289999723434448,1.669999897480011
3.298672260716557,1.3610416659050517,0.21772416975668663,72,4.182000160217285,0.7289999723434448,1.7265000939369202
3.316125553101301,1.294061736560162,0.187545445446133,81,4.116000175476074,0.6700000166893005,1.7230000793933868
3.333578845486045,1.2558247483882707,0.14515859171611503,97,4.0970001220703125,0.6700000166893005,1.713500052690506
3.351032137870789,1.2671120364636306,0.07158356288266014,241,4.159999847412109,0.6729999780654907,1.7434999346733093
3.3684854302555323,1.248277042975212,0.023661147206598725,379,2.303999900817871,0.6740000247955322,0.8149999380111694
3.385938722640276,1.2313627895458723,0.02696814042907819,645,4.126999855041504,0.6539999842643738,1.736499935388565
3.40339201502502,1.2100481053579792,0.012694381682492718,977,2.013000011444092,0.6190000176429749,0.6969999969005585
3.420845307409764,1.2130304658818842,0.014166298528071589,1116,1.9450000524520876,0.6150000095367432,0.6650000214576722
3.438298599794507,1.223366795405458,0.013718450342208727,1295,1.906000018119812,0.6110000014305115,0.6475000083446503
3.4557518921792507,1.2605339757178404,0.014546293423716324,1766,1.8530000448226929,0.6159999966621399,0.6185000240802765
3.4732051845639944,1.2504942937139654,0.017511182803325583,1928,2.243000030517578,0.6150000095367432,0.8140000104904175
3.490658476948738,1.215651175796803,0.023993575050207296,1958,2.3239998817443848,0.6079999804496765,0.8579999506473541
3.508111769333482,1.1126333164224291,0.06863711338737921,1969,2.7230000495910645,0.6060000061988831,1.0585000216960907
3.525565061718225,0.9757052580133849,0.06473898709327462,1978,2.1730000972747803,0.6050000190734863,0.784000039100647
3.543018354102969,0.9374826537597832,0.05531826854347851,1989,1.9529999494552608,0.597000002861023,0.6779999732971189
3.560471646487713,0.9136352231020433,0.05053808558388424,1993,1.4140000343322754,0.5659999847412109,0.4240000247955322
3.577924938872457,0.8626036118515998,0.044462629302900986,1993,1.2769999504089355,0.5329999923706055,0.37199997901916504
3.5953782312572,0.846275326182156,0.04693440131898468,1994,1.8329999446868896,0.5370000004768372,0.6479999721050262
3.612831523641944,0.817921376608136,0.05101261541696302,1946,1.9210000038146973,0.5410000085830688,0.6899999976158142
3.630284816026688,0.7823668152060811,0.05003468553674502,1802,2.131999969482422,0.5450000166893005,0.7934999763965607
3.6477381084114313,0.6863850364557422,0.023791536467575595,1457,2.114000082015991,0.5509999990463257,0.7815000414848328
3.665191400796175,0.6563471428411347,0.01306561907331965,1400,2.072999954223633,0.5600000023841858,0.7564999759197235
3.682644693180919,0.6461965313794985,0.010976376659697577,1384,2.059999942779541,0.5669999718666077,0.7464999854564667
3.7000979855656624,0.6350196075768426,0.00801005262953534,1377,2.059999942779541,0.5649999976158142,0.7474999725818634
3.717551277950406,0.6281874991076835,0.007506895241841647,1360,2.2909998893737797,0.5630000233650208,0.8639999330043795
3.7350045703351498,0.6252668644429313,0.011429182533482105,1349,2.315000057220459,0.5630000233650208,0.8760000169277191
3.7524578627198935,0.624013313307212,0.011488023390524198,1352,2.309000015258789,0.5630000233650208,0.8729999959468842
3.769911155104637,0.6239963064253594,0.013873559713306711,1354,2.720999956130981,0.5490000247955322,1.0859999656677244
3.787364447489381,0.6252297476833805,0.016104156780653318,1358,2.747999906539917,0.5479999780654907,1.0999999642372131
3.804817739874125,0.6257408213160287,0.014959217846700446,1362,2.775000095367432,0.5299999713897705,1.1225000619888308
3.822271032258868,0.6299430653996712,0.016327785677240733,1370,2.525000095367432,0.5270000100135803,0.9990000426769259
3.839724324643612,0.6456954335095029,0.022616443491280672,1402,2.2780001163482666,0.5149999856948853,0.8815000653266907
3.857177617028356,0.6769993168815889,0.042344089588111915,1464,2.6080000400543213,0.5090000033378601,1.0495000183582306
3.8746309094130993,0.788171692057718,0.10357244183484966,1724,3.0929999351501465,0.5070000290870667,1.29299995303154
3.892084201797843,0.8195868487227453,0.10742054659649035,1825,2.46399998664856,0.5059999823570251,0.9790000021457674
3.9095374941825862,0.8542639967350698,0.11298611542180456,1947,2.9600000381469727,0.5070000290870667,1.226500004529953
3.9269907865673295,0.8627843533380101,0.10503719075516554,1994,1.4110000133514404,0.5080000162124634,0.4514999985694885
3.944444078952074,0.861580030707576,0.09789465933838312,1993,1.756999969482422,0.5090000033378601,0.623999983072281
3.9618973713368177,0.8591538460585771,0.08858766963272262,1937,2.0169999599456787,0.5090000033378601,0.7539999783039093
3.9793506637215614,0.925550250746497,0.10010856436372281,1990,1.406999945640564,0.4979999959468841,0.4544999748468399
3.996803956106305,0.9296633212248165,0.0981745751088005,1993,1.3609999418258667,0.4560000002384186,0.45249997079372406
4.014257248491049,0.9680884864804972,0.09616121490864779,1989,1.3730000257492063,0.4059999883174896,0.48350001871585835
4.0317105408757925,0.9919414437370792,0.09338442428056722,1981,1.4010000228881836,0.4059999883174896,0.497500017285347
4.049163833260536,1.0612766278295551,0.08551349334479957,1981,1.430999994277954,0.4129999876022339,0.5090000033378601
4.06661712564528,1.1078281257932465,0.10445787866768909,1984,2.752000093460083,0.4129999876022339,1.1695000529289246
4.084070418030024,1.1535801840784357,0.11999484374577764,1958,3.2300000190734863,0.3790000081062317,1.4255000054836273
